pid,author_id,author_name,position,affiliation
oa:W4397008743,,Kehai Chen,4,
oa:W4397008743,,Muyun Yang,5,
oa:W4397008743,,Tiejun Zhao,6,
oa:W4397008743,,Conghui Zhu,7,
oa:W4388890574,,Hamish Ivison,1,
oa:W4388890574,,Yizhong Wang,2,
oa:W4388890574,,Valentina Pyatkin,3,
oa:W4388890574,,Nathan Lambert,4,
oa:W4388890574,,Matthew E. Peters,5,
oa:W4388890574,,Pradeep Dasigi,6,
oa:W4388890574,,Joel Jang,7,
oa:W4388890574,,David Wadden,8,
oa:W4388890574,,Noah A. Smith,9,
oa:W4388890574,,Iz Beltagy,10,
oa:W4388890574,,Hannaneh Hajishirzi,11,
oa:W4383176777,,Delong Chen,1,
oa:W4383176777,,Jianfeng Liu,2,
oa:W4383176777,,Wenliang Dai,3,
oa:W4383176777,,Baoyuan Wang,4,
oa:W4386876368,,Yadong Lu,1,
oa:W4386876368,,Chunyuan Li,2,
oa:W4386876368,,Haotian Liu,3,
oa:W4386876368,,Jianwei Yang,4,
oa:W4386876368,,Jianfeng Gao,5,
oa:W4386876368,,Yelong Shen,6,
oa:W4392340722,,Nihal V. Nayak,1,
oa:W4392340722,,Yiyang Nan,2,
oa:W4392340722,,Avi Trost,3,
oa:W4392340722,,Stephen H. Bach,4,
oa:W4388748025,,Zhihan Zhang,1,
oa:W4388748025,,Dong-Ho Lee,2,
oa:W4388748025,,Yuwei Fang,3,
oa:W4388748025,,Wenhao Yu,4,
oa:W4388748025,,Mengzhao Jia,5,
oa:W4388748025,,Meng Jiang,6,
oa:W4388748025,,Francesco Barbieri,7,
oa:W4387929855,,Liangyu Chen,1,
oa:W4387929855,,Bo Li,2,
oa:W4387929855,,Sheng Shen,3,
oa:W4387929855,,Jingkang Yang,4,
oa:W4387929855,,Chunyuan Li,5,
oa:W4387929855,,Kurt Keutzer,6,
oa:W4387929855,,Trevor Darrell,7,
oa:W4387929855,,Ziwei Liu,8,
oa:W2169656566,,Jessica Williams,1,
oa:W4405172821,,Jining Guo,1,
oa:W4405172821,,T. Zheng,2,
oa:W4405172821,,Yuelin Bai,3,
oa:W4405172821,,Bo Li,4,
oa:W4405172821,,Yubo Wang,5,
oa:W4405172821,,K. J. Zhu,6,
oa:W4405172821,,Yi‐Zhi Li,7,
oa:W4405172821,,Graham Neubig,8,
oa:W4405172821,,Wenhu Chen,9,
oa:W4405172821,,Yue Xiang,10,
oa:W4404782312,,Hyundong Cho,1,
oa:W4404782312,,Nicolaas Jedema,2,
oa:W4404782312,,Leonardo F. R. Ribeiro,3,
oa:W4404782312,,Karishma Sharma,4,
oa:W4404782312,,Pedro Szekely,5,
oa:W4404782312,,Alessandro Moschitti,6,
oa:W4404782312,,Rianne Janssen,7,
oa:W4404782312,,Jonathan May,8,
oa:W4399317402,,Vlad Argatu,1,
oa:W4399317402,,Aaron Haag,2,
oa:W4399317402,,Oliver Lohse,3,
oa:W2145529472,,Marion G. Harmon,1,
oa:W2145529472,,T. P. Baker,2,
oa:W2145529472,,David Whalley,3,
oa:W4399596954,,Abdulwahab Felemban,1,
oa:W4399596954,,Eslam Mohamed Bakr,2,
oa:W4399596954,,Xiaoqian Shen,3,
oa:W4399596954,,Jian Ding,4,
oa:W4399596954,,Abduallah Mohamed,5,
oa:W4399596954,,Mohamed Elhoseiny,6,
oa:W4399062089,,Yu Fu,1,
oa:W4399062089,,Wenlong Xiao,2,
oa:W4399062089,,Jia Chen,3,
oa:W4399062089,,Jiachen Li,4,
oa:W4399062089,,Evangelos E. Papalexakis,5,
oa:W4399062089,,Aichi Chien,6,
oa:W4399062089,,Yue Dong,7,
oa:W4403579718,,Junying Song,1,
oa:W4403579718,,Siyu Liu,2,
oa:W4403579718,,Bin Zhu,3,
oa:W4403579718,,Yanghui Rao,4,
oa:W4405030499,,Md Imran Hossen,1,
oa:W4405030499,,Xiali Hei,2,
oa:W4387561365,,Mengzhou Xia,1,
oa:W4387561365,,Tianyu Gao,2,
oa:W4387561365,,Zhiyuan Zeng,3,
oa:W4387561365,,Danqi Chen,4,
oa:W4404688875,,Aaron Haag,1,
oa:W4404688875,,Vlad Argatu,2,
oa:W4404688875,,Oliver Lohse,3,
oa:W4399794983,,Tong Zhu,1,
oa:W4399794983,,Daize Dong,2,
oa:W4399794983,,Xiaoye Qu,3,
oa:W4399794983,,Jiacheng Ruan,4,
oa:W4399794983,,Wenliang Chen,5,
oa:W4399794983,,Yu Cheng,6,
oa:W571312295,,Christopher Rowen,1,
oa:W571312295,,Steve Leibson,2,
oa:W4405123407,,Wenhao Zhuang,1,
oa:W4405123407,,Dawa Cairen,2,
oa:W4405123407,,Yuan Sun,3,
oa:W4386907175,,Zhengliang Liu,1,
oa:W4386907175,,P. Wang,2,
oa:W4386907175,,Yiwei Li,3,
oa:W4386907175,,Jason Holmes,4,
oa:W4386907175,,Peng Shu,5,
oa:W4386907175,,Lian Zhang,6,
oa:W4386907175,,Chenbin Liu,7,
oa:W4386907175,,Ninghao Liu,8,
oa:W4386907175,,Dajiang Zhu,9,
oa:W4386907175,,Xiang Li,10,
oa:W4386907175,,Quanzheng Li,11,
oa:W4386907175,,Samir H. Patel,12,
oa:W4386907175,,Terence T. Sio,13,
oa:W4386907175,,Tianming Liu,14,
oa:W4386907175,,Wei Liu,15,
oa:W4385848663,,Yonatan Bitton,1,
oa:W4385848663,,Hritik Bansal,2,
oa:W4385848663,,Jack Hessel,3,
oa:W4385848663,,Rulin Shao,4,
oa:W4385848663,,Wanrong Zhu,5,
oa:W4385848663,,Anas Awadalla,6,
oa:W4385848663,,Josh Gardner,7,
oa:W4385848663,,Rohan Taori,8,
oa:W4385848663,,Ludwig Schimdt,9,
oa:W4402683150,,Zhuoyuan Mao,1,
oa:W4402683150,,Yen Yu,2,
oa:W4406499798,,Mustafa Burak Topal,1,
oa:W4406499798,,Aysun Bozanta,2,
oa:W4406499798,,Ayşe Bener,3,
oa:W4391948190,,Ehsan Doostmohammadi,1,
oa:W4391948190,,Oskar Holmström,2,
oa:W4391948190,,Marco Kuhlmann,3,
oa:W4399115160,,Chankyu Lee,1,
oa:W4399115160,,Rajarshi Roy,2,
oa:W4399115160,,Mengyao Xu,3,
oa:W4399115160,,Jonathan Raiman,4,
oa:W4399115160,,Mohammad Shoeybi,5,
oa:W4399115160,,Bryan Catanzaro,6,
oa:W4399115160,,Ping Wei,7,
oa:W4404390452,,Meng Cao,1,
oa:W4404390452,,Yuyang Liu,2,
oa:W4404390452,,Yingfei Liu,3,
oa:W4404390452,,Tiancai Wang,4,
oa:W4404390452,,Jiahua Dong,5,
oa:W4404390452,,Henghui Ding,6,
oa:W4404390452,,Xiangyu Zhang,7,
oa:W4404390452,,Ian Reid,8,
oa:W4404390452,,Xiaodan Liang,9,
oa:W4415130125,,Min-Jae Lee,1,
oa:W4415130125,,Minhyuk Seo,2,
oa:W4415130125,,Tingyu Qu,3,
oa:W4415130125,,Tinne Tuytelaars,4,
oa:W4415130125,,Jonghyun Choi,5,
oa:W4392929633,,Mercy Ranjit,1,
oa:W4392929633,,Gopinath Ganapathy,2,
oa:W4392929633,,Shaury Srivastav,3,
oa:W4392929633,,Tanuja Ganu,4,
oa:W4392929633,,Srujana Oruganti,5,
oa:W4392617203,,Yanqi Dai,1,
oa:W4392617203,,Dong Jing,2,
oa:W4392617203,,Nanyi Fei,3,
oa:W4392617203,,Zhiwu Lu,4,
oa:W4401379766,,Haochun Wang,1,
oa:W4401379766,,Sendong Zhao,2,
oa:W4401379766,,Zewen Qiang,3,
oa:W4401379766,,Zijian Li,4,
oa:W4401379766,,Chi Liu,5,
oa:W4401379766,,Nuwa Xi,6,
oa:W4401379766,,Yanrui Du,7,
oa:W4401379766,,Bing Qin,8,
oa:W4401379766,,Ting Liu,9,
oa:W4388685645,,Tatsuki Kuribayashi,1,
oa:W4388685645,,Yohei Oseki,2,
oa:W4388685645,,Timothy Baldwin,3,
oa:W4367040547,,Anis Koubâa,1,
oa:W4399795511,,Dantong Niu,1,
oa:W4399795511,,Yuvan Sharma,2,
oa:W4399795511,,Giscard Biamby,3,
oa:W4399795511,,Jerome Quenum,4,
oa:W4399795511,,Yutong Bai,5,
oa:W4399795511,,Baifeng Shi,6,
oa:W4399795511,,Trevor Darrell,7,
oa:W4399795511,,Roei Herzig,8,
oa:W2040237463,,Anders Kaestner,1,
oa:W105976606,,Amir H. Seif-Naraghi,1,
oa:W105976606,,Jack M. Winters,2,
oa:W2147423491,,N. Sreraman,1,
oa:W2147423491,,R. Govindarajan,2,
oa:W4387390339,,Xichen Pan,1,
oa:W4387390339,,Li Dong,2,
oa:W4387390339,,Shaohan Huang,3,
oa:W4387390339,,Zhiliang Peng,4,
oa:W4387390339,,Wenhu Chen,5,
oa:W4387390339,,Furu Wei,6,
oa:W1706382616,,Carlo Galuzzi,1,
oa:W1706382616,,Koen Bertels,2,
oa:W1778811406,,Rodger J. McNab,1,
oa:W1778811406,,Lloyd A. Smith,2,
oa:W1778811406,,Ian H. Witten,3,
oa:W4403564562,,Debanjan Ghosh,1,
oa:W4403564562,,Sophia Siu Chee Chan,2,
oa:W4385714610,,Jerry Wei,1,
oa:W4385714610,,Da Huang,2,
oa:W4385714610,,Yifeng Lu,3,
oa:W4385714610,,Denny Zhou,4,
oa:W4385714610,,Quoc V. Le,5,
oa:W4387947646,,Young‐Suk Lee,1,
oa:W4387947646,,Md Arafat Sultan,2,
oa:W4387947646,,Yousef El-Kurdi,3,
oa:W4387947646,,Tahira Naseem Asim Munawar,4,
oa:W4387947646,,Radu Florian,5,
oa:W4387947646,,Salim Roukos,6,
oa:W4387947646,,Ramón Fernández Astudillo,7,
oa:W4385260875,,Yanis Labrak,1,
oa:W4385260875,,Mickaël Rouvier,2,
oa:W4385260875,,Richard Dufour,3,
oa:W4411014201,,Chenqian Le,1,
oa:W4411014201,,Ziheng Gong,2,
oa:W4411014201,,Chihang Wang,3,
oa:W4411014201,,Haowei Ni,4,
oa:W4411014201,,Panfeng Li,5,
oa:W4411014201,,Xupeng Chen,6,
oa:W4414895810,,Yanjun Fu,1,
oa:W4414895810,,Faisal Hamman,2,
oa:W4414895810,,Sanghamitra Dutta,3,
oa:W4415192598,,Mohamed Basem,1,
oa:W4415192598,,Islam Oshallah,2,
oa:W4415192598,,Ali Hamdi,3,
oa:W4415192598,,Ammar Mohammed,4,
oa:W4403791697,,Feihu Jiang,1,
oa:W4403791697,,Chuan Qin,2,
oa:W4403791697,,Kaichun Yao,3,
oa:W4403791697,,Chuyu Fang,4,
oa:W4403791697,,Fuzhen Zhuang,5,
oa:W4403791697,,Hengshu Zhu,6,
oa:W4403791697,,Hui Xiong,7,
oa:W2084666366,,Giovanni Squillero,1,
oa:W4400481128,,Yutong Wu,1,
oa:W4400481128,,Di Huang,2,
oa:W4400481128,,Wenxuan Shi,3,
oa:W4400481128,,Wei Wang,4,
oa:W4400481128,,Lingzhe Gao,5,
oa:W4400481128,,S. B. Liu,6,
oa:W4400481128,,Ziyuan Nan,7,
oa:W4400481128,,Kaizhao Yuan,8,
oa:W4400481128,,Rui Zhang,9,
oa:W4400481128,,Xishan Zhang,10,
oa:W4400481128,,Zidong Du,11,
oa:W4400481128,,Qi Guo,12,
oa:W4400481128,,Yewen Pu,13,
oa:W4400481128,,Dawei Yin,14,
oa:W4400481128,,Xing Jun Hu,15,
oa:W4400481128,,Yunji Chen,16,
oa:W4409363588,,Yutong Wu,1,
oa:W4409363588,,Di Huang,2,
oa:W4409363588,,Wenxuan Shi,3,
oa:W4409363588,,Wei Wang,4,
oa:W4409363588,,Yewen Pu,5,
oa:W4409363588,,Lingzhe Gao,6,
oa:W4409363588,,S. B. Liu,7,
oa:W4409363588,,Ziyuan Nan,8,
oa:W4409363588,,Kaizhao Yuan,9,
oa:W4409363588,,Rui Zhang,10,
oa:W4409363588,,Xishan Zhang,11,
oa:W4409363588,,Zidong Du,12,
oa:W4409363588,,Qi Guo,13,
oa:W4409363588,,Dawei Yin,14,
oa:W4409363588,,Xing Jun Hu,15,
oa:W4409363588,,Yunji Chen,16,
oa:W4367369699,,Wangchunshu Zhou,1,
oa:W4367369699,,Yuchen Eleanor Jiang,2,
oa:W4367369699,,Ethan Wilcox,3,
oa:W4367369699,,Ryan Cotterell,4,
oa:W4367369699,,Mrinmaya Sachan,5,
oa:W4414789940,,Asim Ersoy,1,
oa:W4414789940,,Enes Altınışık,2,
oa:W4414789940,,Hüsrev Taha Sencar,3,
oa:W4414789940,,Kareem Darwish,4,
oa:W4388481442,,Jing Pan,1,
oa:W4388481442,,Jian Wu,2,
oa:W4388481442,,Yashesh Gaur,3,
oa:W4388481442,,Sunit Sivasankaran,4,
oa:W4388481442,,Zhuo Chen,5,
oa:W4388481442,,Shujie Liu,6,
oa:W4388481442,,Jinyu Li,7,
oa:W4367694053,,Zhenxiang Xiao,1,
oa:W4367694053,,Yuzhong Chen,2,
oa:W4367694053,,Lu Zhang,3,
oa:W4367694053,,Junjie Yao,4,
oa:W4367694053,,Zihao Wu,5,
oa:W4367694053,,Xiaowei Yu,6,
oa:W4367694053,,Yi Pan,7,
oa:W4367694053,,Lin Zhao,8,
oa:W4367694053,,Chong Ma,9,
oa:W4367694053,,Xinyu Liu,10,
oa:W4367694053,,Wei Liu,11,
oa:W4367694053,,Xiang Li,12,
oa:W4367694053,,Yixuan Yuan,13,
oa:W4367694053,,Dinggang Shen,14,
oa:W4367694053,,Dajiang Zhu,15,
oa:W4367694053,,Tianming Liu,16,
oa:W4367694053,,Xi Jiang,17,
oa:W4403621458,,Rui Ye,1,
oa:W4403621458,,Rui Ge,2,
oa:W4403621458,,Yuchi Fengting,3,
oa:W4403621458,,Jingyi Chai,4,
oa:W4403621458,,Yanfeng Wang,5,
oa:W4403621458,,Siheng Chen,6,
oa:W4414587958,,Subba Reddy Oota,1,
oa:W4414587958,,Akshett Jindal,2,
oa:W4414587958,,Ishani Mondal,3,
oa:W4414587958,,Khushbu Pahwa,4,
oa:W4414587958,,Satya Sai Srinath Namburi,5,
oa:W4414587958,,Manish Shrivastava,6,
oa:W4414587958,,Maneesh Singh,7,
oa:W4414587958,,Raju S. Bapi,8,
oa:W4414587958,,Manish Gupta,9,
oa:W4415152203,,Yangning Li,1,
oa:W4415152203,,Zechen Lan,2,
oa:W4415152203,,Lv Qingsong,3,
oa:W4415152203,,Yinghui Li,4,
oa:W4415152203,,Hai-Tao Zheng,5,
oa:W4400064858,,Tingyu Xie,1,
oa:W4400064858,,Jian Zhang,2,
oa:W4400064858,,Yan Zhang,3,
oa:W4400064858,,Liang Yu,4,
oa:W4400064858,,Qi Li,5,
oa:W4400064858,,Hongwei Wang,6,
oa:W4362655923,,Yiheng Liu,1,
oa:W4362655923,,Tianle Han,2,
oa:W4362655923,,Siyuan Ma,3,
oa:W4362655923,,Jiayue Zhang,4,
oa:W4362655923,,Yuanyuan Yang,5,
oa:W4362655923,,Jiaming Tian,6,
oa:W4362655923,,Hao He,7,
oa:W4362655923,,Antong Li,8,
oa:W4362655923,,Mengshen He,9,
oa:W4362655923,,Zhengliang Liu,10,
oa:W4362655923,,Zihao Wu,11,
oa:W4362655923,,Lin Zhao,12,
oa:W4362655923,,Dajiang Zhu,13,
oa:W4362655923,,Xiang Li,14,
oa:W4362655923,,Qiang Ning,15,
oa:W4362655923,,Dingang Shen,16,
oa:W4362655923,,Tianming Liu,17,
oa:W4362655923,,Bao Ge,18,
oa:W4388184689,,Qisheng Hu,1,
oa:W4388184689,,Kaixin Li,2,
oa:W4388184689,,Xu Zhao,3,
oa:W4388184689,,Yuxi Xie,4,
oa:W4388184689,,Tianyi Liu,5,
oa:W4388184689,,Hui Chen,6,
oa:W4388184689,,Qizhe Xie,7,
oa:W4388184689,,Junxian He,8,
oa:W4415323279,,Mahmoud Abdelhadi Mahmoud Safia,1,
oa:W4405767387,,Haoxuan Cai,1,
oa:W4405767387,,Yijun Yang,2,
oa:W4405767387,,Zhibo Li,3,
oa:W4402717089,,Dongsheng Wang,1,
oa:W4402717089,,Jiequan Cui,2,
oa:W4402717089,,Miaoge Li,3,
oa:W4402717089,,Lin Wang,4,
oa:W4402717089,,Bo Chen,5,
oa:W4402717089,,Hanwang Zhang,6,
oa:W4415320100,,Yuxin Jiang,1,
oa:W4415320100,,Yufei Wang,2,
oa:W4415320100,,Chuhan Wu,3,
oa:W4415320100,,X. C. Dai,4,
oa:W4415320100,,Yan Xu,5,
oa:W4415320100,,Weinan Gan,6,
oa:W4415320100,,Yasheng Wang,7,
oa:W4415320100,,Xin Jiang,8,
oa:W4415320100,,Lifeng Shang,9,
oa:W4415320100,,Ruiming Tang,10,
oa:W4415320100,,Wei Wang,11,
oa:W4376653613,,Yulun Du,1,
oa:W4376653613,,Lydia B. Chilton,2,
oa:W4394973295,,Geyu Lin,1,
oa:W4394973295,,Bin Wang,2,
oa:W4394973295,,Zhengyuan Liu,3,
oa:W4394973295,,Nancy F. Chen,4,
oa:W2117501673,,Wei Sun,1,
oa:W2117501673,,Étienne Boulais,2,
oa:W2117501673,,Yera Hakobyan,3,
oa:W2117501673,,Wei Li Wang,4,
oa:W2117501673,,Amy Guan,5,
oa:W2117501673,,Mark Bathe,6,
oa:W2117501673,,Peng Yin,7,
oa:W4405032521,,Avinash Amballa,1,
oa:W4405032521,,Durga Sandeep Saluru,2,
oa:W4405032521,,Gayathri Akkinapalli,3,
oa:W4405032521,,Abhishek Sureddy,4,
oa:W4405032521,,Akshay Kumar Sureddy,5,
oa:W4400374335,,Hasna Chouikhi,1,
oa:W4400374335,,Manel Aloui,2,
oa:W4400374335,,Cyrine Ben Hammou,3,
oa:W4400374335,,Ghaith Chaabane,4,
oa:W4400374335,,Haithem Kchaou,5,
oa:W4400374335,,Chehir Dhaouadi,6,
oa:W4399421226,,Huiyuan Lai,1,
oa:W4399421226,,Malvina Nissim,2,
oa:W2129424686,,Aleksandra K. Eberhard‐Moscicka,1,
oa:W2129424686,,Lea B. Jost,2,
oa:W2129424686,,Margit Raith,3,
oa:W2129424686,,Urs Maurer,4,
oa:W4389523845,,Changjiang Gao,1,
oa:W4389523845,,Shujian Huang,2,
oa:W4389523845,,Jixing Li,3,
oa:W4389523845,,Jiajun Chen,4,
oa:W4403574753,,Yaxin Du,1,
oa:W4403574753,,Rui Ye,2,
oa:W4403574753,,Fengting Yuchi,3,
oa:W4403574753,,Wanru Zhao,4,
oa:W4403574753,,Jingjing Qu,5,
oa:W4403574753,,Yanfeng Wang,6,
oa:W4403574753,,Siheng Chen,7,
oa:W1995348478,,Peter Yiannacouras,1,
oa:W1995348478,,J. Gregory Steffan,2,
oa:W1995348478,,Jonathan Rose,3,
oa:W2049964141,,Ross Gordon,1,
oa:W2049964141,,Frank Vahid,2,
oa:W2049964141,,Nikil Dutt,3,
oa:W4388093116,,Changjiang Gao,1,
oa:W4388093116,,Shujian Huang,2,
oa:W4388093116,,Jixing Li,3,
oa:W4388093116,,Jiajun Chen,4,
oa:W4405007735,,Hang Zhou,1,
oa:W4405007735,,Yehui Tang,2,
oa:W4405007735,,Haochen Qin,3,
oa:W4405007735,,Yujie Yang,4,
oa:W4405007735,,Renren Jin,5,
oa:W4405007735,,Deyi Xiong,6,
oa:W4405007735,,Kai Han,7,
oa:W4405007735,,Yunhe Wang,8,
oa:W4403622751,,Zhaopeng Feng,1,
oa:W4403622751,,Zijie Meng,2,
oa:W4403622751,,Zuozhu Liu,3,
oa:W2067154629,,J. David Smith,1,
oa:W2067154629,,Deborah G. Kemler Nelson,2,
oa:W2067154629,,Lisa A. Grohskopf,3,
oa:W2067154629,,Terry Appleton,4,
oa:W4405562123,,Hritik Bansal,1,
oa:W4405562123,,Daniel Israel,2,
oa:W4405562123,,Siyan Zhao,3,
oa:W4405562123,,Shufan Li,4,
oa:W4405562123,,Tung Nguyen,5,
oa:W4405562123,,Aditya Grover,6,
oa:W4388367995,,Zalan Fabian,1,
oa:W4388367995,,Zhongqi Miao,2,
oa:W4388367995,,Chunyuan Li,3,
oa:W4388367995,,Yuanhan Zhang,4,
oa:W4388367995,,Ziwei Liu,5,
oa:W4388367995,,Andrés Hernández,6,
oa:W4388367995,,Andrés Montes‐Rojas,7,
oa:W4388367995,,Rafael Escucha,8,
oa:W4388367995,,Laura C. Siabatto,9,
oa:W4388367995,,Andrés Link,10,
oa:W4388367995,,Pablo Arbeláez,11,
oa:W4388367995,,Rahul Dodhia,12,
oa:W4388367995,,Juan Lavista Ferres,13,
oa:W4377090158,,Vipul Raheja,1,
oa:W4377090158,,Dhruv Kumar,2,
oa:W4377090158,,Ryan Koo,3,
oa:W4377090158,,Dongyeop Kang,4,
oa:W4415191119,,Ze-Kun Liu,1,
oa:W4415191119,,Xiaowen Huang,2,
oa:W4415191119,,Jitao Sang,3,
oa:W4403488282,,Junyi Bian,1,
oa:W4403488282,,Weiqi Zhai,2,
oa:W4403488282,,Xiaodi Huang,3,
oa:W4403488282,,Jiaxuan Zheng,4,
oa:W4403488282,,Shanfeng Zhu,5,
oa:W4378508560,,Seungone Kim,1,
oa:W4378508560,,Se June Joo,2,
oa:W4378508560,,Doyoung Kim,3,
oa:W4378508560,,Joel Jang,4,
oa:W4378508560,,Seonghyeon Ye,5,
oa:W4378508560,,Jamin Shin,6,
oa:W4378508560,,Minjoon Seo,7,
oa:W4398757454,,Vaibhav Adlakha,1,
oa:W4398757454,,Parishad BehnamGhader,2,
oa:W4398757454,,Xing Han Lù,3,
oa:W4398757454,,Nicholas Meade,4,
oa:W4398757454,,Siva Reddy,5,
oa:W4387799763,,Shiyuan Huang,1,
oa:W4387799763,,Siddarth Mamidanna,2,
oa:W4387799763,,Shreedhar Jangam,3,
oa:W4387799763,,Yilun Zhou,4,
oa:W4387799763,,Leilani H. Gilpin,5,
oa:W4385970119,,Ziao Wang,1,
oa:W4385970119,,Yuhang Li,2,
oa:W4385970119,,Junda Wu,3,
oa:W4385970119,,Jaehyeon Soon,4,
oa:W4385970119,,Xiaofeng Zhang,5,
oa:W4399251884,,Shenghuan Sun,1,
oa:W4399251884,,Gregory M. Goldgof,2,
oa:W4399251884,,Alexander Schubert,3,
oa:W4399251884,,Z.J. Sun,4,
oa:W4399251884,,Thomas Hartvigsen,5,
oa:W4399251884,,Atul J. Butte,6,
oa:W4399251884,,Ahmed M. Alaa,7,
oa:W4388092128,,Niloofar Mireshghallah,1,
oa:W4388092128,,Hyunwoo Kim,2,
oa:W4388092128,,Xuhui Zhou,3,
oa:W4388092128,,Yulia Tsvetkov,4,
oa:W4388092128,,Maarten Sap,5,
oa:W4388092128,,Reza Shokri,6,
oa:W4388092128,,Yejin Choi,7,
oa:W4392929913,,Yongquan He,1,
oa:W4392929913,,Xuancheng Huang,2,
oa:W4392929913,,Minghao Tang,3,
oa:W4392929913,,Lingxun Meng,4,
oa:W4392929913,,Xiang Li,5,
oa:W4392929913,,Wei Lin,6,
oa:W4392929913,,Wenyuan Zhang,7,
oa:W4392929913,,Yifu Gao,8,
oa:W4412945719,,Duzhen Zhang,1,
oa:W4412945719,,Yong Ren,2,
oa:W4412945719,,Zhongzhi Li,3,
oa:W4412945719,,Yahan Yu,4,
oa:W4412945719,,Jiahua Dong,5,
oa:W4412945719,,Chenxing Li,6,
oa:W4412945719,,Zhuoyu Ji,7,
oa:W4412945719,,J. Z. Bai,8,
oa:W4412944444,,Viviana Ventura,1,
oa:W4412944444,,Lukas Amadeus Kleybolte,2,
oa:W4412944444,,Alessandra Zarcone,3,
oa:W4383180619,,Sameera Horawalavithana,1,
oa:W4383180619,,Sai Munikoti,2,
oa:W4383180619,,Ian Stewart,3,
oa:W4383180619,,Henry Kvinge,4,
oa:W4412888851,,Yahan Yu,1,
oa:W4412888851,,Duzhen Zhang,2,
oa:W4412888851,,Yong Ren,3,
oa:W4412888851,,Xuanle Zhao,4,
oa:W4412888851,,Xiuyi Chen,5,
oa:W4412888851,,Chenhui Chu,6,
oa:W4394672047,,Yifan Li,1,
oa:W4394672047,,Anh Dao,2,
oa:W4394672047,,Wentao Bao,3,
oa:W4394672047,,Tan Zhen,4,
oa:W4394672047,,Tianlong Chen,5,
oa:W4394672047,,Huan Liu,6,
oa:W4394672047,,Yu Kong,7,
oa:W4377371474,,Po-Nien Kung,1,
oa:W4377371474,,Nanyun Peng,2,
oa:W4392122236,,Nadezhda Chirkova,1,
oa:W4392122236,,Vassilina Nikoulina,2,
oa:W4396718757,,Ziqi Gao,1,
oa:W4396718757,,Qichao Wang,2,
oa:W4396718757,,Aochuan Chen,3,
oa:W4396718757,,Zijing Liu,4,
oa:W4396718757,,Bingzhe Wu,5,
oa:W4396718757,,Liang Chen,6,
oa:W4396718757,,Jia Li,7,
oa:W4390590848,,Cong Jin,1,
oa:W4390590848,,R. Zhu,2,
oa:W4390590848,,Zixing Zhu,3,
oa:W4390590848,,Lu Yang,4,
oa:W4390590848,,Yang Min,5,
oa:W4390590848,,Jiebo Luo,6,
oa:W4403814629,,Masanori Hirano,1,
oa:W4403814629,,Kentaro Imajo,2,
oa:W2157722621,,Ajay Joshi,1,
oa:W2157722621,,Lieven Eeckhout,2,
oa:W2157722621,,Lizy K. John,3,
oa:W2157722621,,Ciji Isen,4,
oa:W4415288106,,Pei-Yi Lin,1,
oa:W4415288106,,Fukai Zhang,2,
oa:W4415288106,,Kai Niu,3,
oa:W4415288106,,Hao Fu,4,
oa:W4406483958,,Irina Bigoulaeva,1,
oa:W4406483958,,Harish Tayyar Madabushi,2,
oa:W4406483958,,Iryna Gurevych,3,
oa:W4400375223,,Yue Yu,1,
oa:W4400375223,,Wei Ping,2,
oa:W4400375223,,Zihan Liu,3,
oa:W4400375223,,Boxin Wang,4,
oa:W4400375223,,Jiaxuan You,5,
oa:W4400375223,,Chao Zhang,6,
oa:W4400375223,,Mohammad Shoeybi,7,
oa:W4400375223,,Bryan Catanzaro,8,
oa:W1848452989,,Liming Shen,1,
oa:W1848452989,,Garrett E. Alexander,2,
oa:W2411753242,,Eiji Hoshi,1,
oa:W2411753242,,Jun Tanji,2,
oa:W2408908963,,Roland Pe,1,
oa:W4413952839,,Abdullatif Köksal,1,
oa:W4413952839,,Marion Thaler,2,
oa:W4413952839,,Ayyoob Imani,3,
oa:W4413952839,,Ahmet Üstün,4,
oa:W4413952839,,Anna Korhonen,5,
oa:W4413952839,,Hinrich Schütze,6,
oa:W4405033390,,Wu Yang,1,
oa:W4405033390,,Huayi Zhang,2,
oa:W4405033390,,Yizheng Jiao,3,
oa:W4405033390,,Lin Ma,4,
oa:W4405033390,,Xiaozhong Liu,5,
oa:W4405033390,,Jinhong Yu,6,
oa:W4405033390,,Dongyu Zhang,7,
oa:W4405033390,,Dezhi Yu,8,
oa:W4405033390,,Wei Xu,9,
oa:W2142629858,,A. M. Abd-Alla,1,
oa:W2142629858,,D.C. Karlgaard,2,
oa:W4389166737,,Mingjie Liu,1,
oa:W4389166737,,Nathaniel Pinckney,2,
oa:W4389166737,,Brucek Khailany,3,
oa:W4389166737,,Haoxing Ren,4,
oa:W4400488577,,Orr Zohar,1,
oa:W4400488577,,Xiaohan Wang,2,
oa:W4400488577,,Yonatan Bitton,3,
oa:W4400488577,,Idan Szpektor,4,
oa:W4400488577,,Serena Yeung-Levy,5,
oa:W4386557026,,Leon Weber,1,
oa:W4386557026,,Robert Litschko,2,
oa:W4386557026,,Ekaterina Artemova,3,
oa:W4386557026,,Barbara Plank,4,
oa:W4250963589,,Julian R. Betts,1,
oa:W4250963589,,Jamie Shkolnik,2,
oa:W4404574583,,Jianhong Tu,1,
oa:W4404574583,,Zheng Ni,2,
oa:W4404574583,,Nicholas Crispino,3,
oa:W4404574583,,Zihao Yu,4,
oa:W4404574583,,Michael Bendersky,5,
oa:W4404574583,,Beliz Gunel,6,
